Coder_ID,Pair_type,Word_ID,Pair_ID,Word,POS,Note,I_Feel,They_Feel,They_Feel_Q1,They_Feel_Q2,It_Feels,It_Feels_Q1,It_Feels_Q2,Bodily_Physical,Epistemic,Behavioral_Result,Additional_Meaning,Add_Row,Distinctiveness,Relatedness,I_Am,I_Am_Q1,I_Am_Q2,Meaning_label
3,noun-adj,995,487,ticklishness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,996,487,ticklish,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,yes,no,yes,no,,,,acceptable,yes,no,1
3,noun-adj,997,491,tiredness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,998,491,tired,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,yes,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,999,491,tiresome,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,yes,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,1000,494,touch,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1001,494,touched,adjective,"grateful, resonating with deeply, emotionally",acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,yes,,yes,no,acceptable,no,yes,1
3,noun-adj,1001,494,touched,adjective,physically being touched,acceptable,acceptable,yes,yes,acceptable,yes,yes,yes,no,no,yes,,yes,no,unacceptable,yes,no,2
2,noun-adj,1002,494,touching,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,yes,,yes,no,,,,1
2,noun-adj,1002,494,touching,adjective,physically touching,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,yes,,yes,no,,,,2
3,noun-adj,1003,496,tragedy,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1004,496,tragic,adjective,,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,no,,,,unacceptable,yes,no,1
3,noun-adj,1005,498,triteness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1006,498,trite,adjective,used dictionary definition,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,1007,504,tumult,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1008,504,tumultuous,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,unacceptable,no,yes,1
3,noun-adj,1009,505,turbulence,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1010,505,turbulent,adjective,,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,yes,no,no,,,,unacceptable,yes,no,1
3,noun-adj,1011,507,uneasiness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1012,507,uneasy,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,unsure,unsure,1
3,noun-adj,1014,509,fortune,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1015,509,fortunate,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,1016,509,unfortunate,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,1019,513,satisfying,adjective,,unacceptable,unacceptable,no,yes,acceptable,yes,yes,no,no,no,no,,,,unacceptable,yes,no,1
3,noun-adj,1020,513,unsatisfied,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,1021,513,unsatisfying,adjective,unsatisfied would fit,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,no,,,,unacceptable,yes,no,1
3,noun-adj,1022,519,uselessness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1023,519,useless,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,1024,520,vacancy,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1025,520,vacant,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,unacceptable,yes,no,1
3,noun-adj,1026,521,vagueness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1027,521,vague,adjective,"for column L u can say it tastes sweet, not that it feels sweet",unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,no,,,,unacceptable,yes,no,1
3,noun-adj,1028,523,value,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1029,523,valuable,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,1030,527,watch,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1031,527,watchful,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,1032,531,welcome,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1033,531,welcoming,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,1034,534,wish,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1035,534,wishful,adjective,,acceptable,acceptable,yes,yes,acceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,1036,537,wonder,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1038,537,wonderful,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,1039,537,wondering,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,1040,539,worst,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1041,539,worst,adjective,they are the worst; column K?,unacceptable,unacceptable,no,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,unsure,unsure,1
3,noun-adj,1042,542,wretchedness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1043,542,wretched,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,1044,545,greed,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1045,545,greedy,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,1046,548,passion,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1047,548,passionate,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,1254,727,stupidity,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1224,727,stupid,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,1255,732,uncertainty,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1229,732,uncertain,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,1256,561,anguish,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1057,561,anguished,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,1257,584,calculation,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1080,584,calculating,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,1258,586,celebration,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,1082,586,celebrating,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
3,no-pair,1079,583,bright,adjective,"luminous, bold/vivid color",acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,yes,,yes,yes,acceptable,unsure,unsure,1
3,no-pair,1079,583,bright,adjective,smart,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,yes,,yes,yes,acceptable,unsure,unsure,2
3,no-pair,1071,575,blasé,adjective,dictionary definition,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,unsure,unsure,1
3,no-pair,1061,565,arduous,adjective,dictionary definition,unacceptable,unacceptable,no,no,acceptable,yes,yes,yes,yes,no,no,,,,unacceptable,no,yes,1
3,no-pair,1063,567,astringent,adjective,,unacceptable,unacceptable,no,no,acceptable,yes,yes,yes,no,no,no,,,,unacceptable,no,yes,1
3,no-pair,1227,730,tearful,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,yes,no,,,,acceptable,no,yes,1
3,no-pair,1083,587,certain,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,no-pair,1221,724,sore,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,yes,yes,no,no,,,,acceptable,unsure,unsure,1
3,no-pair,1220,723,small,adjective,"emotionally, feeling minimalized",acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,yes,,yes,yes,acceptable,unsure,unsure,1
3,no-pair,1220,723,small,adjective,"physically, minature, small scale",acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,yes,,yes,yes,acceptable,unsure,unsure,2
3,no-pair,1066,570,awesome,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,unsure,unsure,1
3,no-pair,1068,572,best,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,acceptable,unsure,unsure,1
3,no-pair,1222,725,sorry,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,unsure,unsure,1
3,no-pair,1170,673,lighthearted,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,yes,yes,no,no,,,,acceptable,no,yes,1
3,no-pair,1112,616,fanatic,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,unacceptable,unsure,unsure,1
3,no-pair,1165,668,lame,adjective,"boring, emotional",acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,yes,,yes,no,acceptable,unsure,unsure,1
3,no-pair,1165,668,lame,adjective,"limping, physical",acceptable,acceptable,yes,yes,unacceptable,no,no,yes,no,no,yes,,yes,no,acceptable,unsure,unsure,2
3,no-pair,1162,665,keen,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,no-pair,1119,623,flutter,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,unacceptable,unsure,unsure,1
3,no-pair,1126,630,grumpy,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,yes,yes,no,no,,,,acceptable,unsure,unsure,1
3,no-pair,1128,632,homesick,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,yes,no,no,,,,acceptable,unsure,unsure,1
3,no-pair,1197,700,nosy,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,unsure,unsure,1
3,no-pair,1088,592,close,adjective,"physically, proximity",unacceptable,acceptable,no,no,unacceptable,no,no,no,no,no,yes,,yes,no,acceptable,unsure,unsure,1
3,no-pair,1088,592,close,adjective,"to be close with someone, tightknit",unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,yes,,yes,no,unacceptable,unsure,unsure,2
3,no-pair,1195,698,misunderstood,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,unsure,unsure,1
3,no-pair,1190,693,mischievous,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,no-pair,1095,599,curious,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,unsure,unsure,1
3,no-pair,1184,687,mean,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,unsure,unsure,1
3,no-pair,1101,605,dictating,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,no-pair,1105,609,dispirited,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,yes,no,no,no,,,,acceptable,no,yes,1
3,no-pair,1107,611,dogged,adjective,dictionairy definition,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,unacceptable,no,yes,1
3,no-pair,1177,680,low,adjective,physically on a smaller height level,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,yes,,yes,no,acceptable,unsure,unsure,1
3,no-pair,1177,680,low,adjective,feeling down mentally,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,yes,,yes,no,acceptable,unsure,unsure,2
3,no-pair,1176,679,lovesick,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,yes,no,no,,,,acceptable,no,yes,1
3,no-pair,1175,678,lost,adjective,"mentally, emotionally",acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,yes,,yes,no,acceptable,unsure,unsure,1
3,no-pair,1175,678,lost,adjective,"physically lost, directionally",acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,yes,,yes,no,acceptable,unsure,unsure,2
agreement,noun-adj,273,1,preciousness,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,2,1,precious,adjective,2: valuable,acceptable,acceptable,no,yes,acceptable,no,yes,no,no,no,yes,,yes,no,acceptable,yes,yes,1
agreement,noun-adj,2,1,precious,adjective,Only coder 2 annotated this sense: cute,acceptable,acceptable,no,yes,acceptable,no,yes,no,no,no,yes,,yes,no,acceptable,yes,yes,2
agreement,noun-adj,75,33,wish,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,76,33,wishful,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
agreement,noun-adj,131,54,weariness,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,133,54,wearisome,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,no,1
agreement,noun-adj,132,54,weary,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
agreement,noun-adj,222,92,calmness,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,223,92,calm,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,no,1
agreement,noun-adj,260,130,coziness,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,261,130,cozy,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,yes,1
agreement,noun-adj,531,132,crank,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,532,132,cranky,adjective,"1: I feel that cranky is not related to the noun ""crank""",acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,unsure,1
agreement,noun-adj,272,146,delicacy,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,273,146,delicate,adjective,2: emotionally delicate,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,yes,,yes,no,acceptable,no,yes,1
agreement,noun-adj,273,146,delicate,adjective,Only coder 2 annotated this sense: physically delicate,acceptable,acceptable,yes,no,acceptable,yes,yes,yes,no,no,yes,,yes,no,acceptable,unsure,yes,2
agreement,noun-adj,563,175,dismal,adjective,2: doesn't seem to be related to distress?,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,no,no,1
agreement,noun-adj,290,178,disrespect,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,291,178,disrespectful,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,no,no,acceptable,yes,no,1
agreement,noun-adj,567,183,distress,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,569,183,distressful,adjective,2: used oed,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,yes,,yes,yes,acceptable,no,no,1
agreement,noun-adj,568,183,distressed,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,yes,,yes,yes,acceptable,no,yes,1
agreement,noun-adj,568,183,distressed,adjective,Only coder 1 annotated this sense: as in jeans/clothing,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,yes,,yes,yes,unacceptable,no,no,2
agreement,noun-adj,585,209,encouragement,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,586,209,encouraged,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
agreement,noun-adj,587,213,enragement,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,589,213,enraged,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
agreement,noun-adj,343,259,generosity,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,344,259,generous,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,yes,1
agreement,noun-adj,884,268,gratefulness,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,885,268,grateful,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
agreement,noun-adj,623,294,horror,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,627,294,horrid,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,no,1
agreement,noun-adj,626,294,horrified,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
agreement,noun-adj,625,294,horrible,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,yes,1
agreement,noun-adj,624,294,horrifying,adjective,,acceptable,unacceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,no,1
agreement,noun-adj,630,300,patience,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,632,300,impatient,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,yes,1
agreement,noun-adj,631,300,patient,adjective,"3: tolerant, accepting delays",acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,yes,1
agreement,noun-adj,912,321,joke,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,913,321,joking,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
agreement,noun-adj,398,350,mess,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,399,350,messy,adjective,2: messy as in drama-causing,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,yes,,yes,unsure,acceptable,yes,yes,1
agreement,noun-adj,399,350,messy,adjective,Only coder 2 annotated this sense: physically messy,acceptable,acceptable,yes,yes,acceptable,no,yes,yes,no,no,yes,,yes,unsure,acceptable,yes,no,2
agreement,noun-adj,958,404,question,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,959,404,questionable,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,no,yes,1
agreement,noun-adj,440,425,reward,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,441,425,rewarding,adjective,,unacceptable,unacceptable,no,no,acceptable,no,yes,no,no,no,no,,,,unacceptable,no,no,1
agreement,noun-adj,749,495,toughness,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,750,495,tough,adjective,"1: as in strong/able to withstand hardships; 3: strong, durable",acceptable,acceptable,yes,yes,no,no,yes,no,no,no,yes,,no,yes,acceptable,no,yes,1
agreement,noun-adj,750,495,tough,adjective,Only coder 3 annotated this sense: strict,acceptable,acceptable,yes,yes,unacceptable,yes,yes,no,yes,yes,yes,,no,yes,acceptable,yes,no,2
agreement,noun-adj,750,495,tough,adjective,Only coder 1 annotated this sense: as in difficult,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,yes,,yes,yes,unacceptable,no,no,3
agreement,noun-adj,750,495,tough,adjective,Only coder 2 annotated this sense: emotionally tough,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,yes,,yes,yes,acceptable,yes,no,4
agreement,noun-adj,750,495,tough,adjective,Only coder 2 annotated this sense: physically tough,acceptable,acceptable,yes,yes,acceptable,yes,yes,yes,no,no,yes,,yes,yes,acceptable,yes,no,5
agreement,noun-adj,475,501,trouble,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,477,501,troublesome,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,no,1
agreement,noun-adj,476,501,troubled,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
agreement,noun-adj,1014,509,fortune,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,1016,509,unfortunate,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
agreement,noun-adj,1015,509,fortunate,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
agreement,noun-adj,1017,513,satisfaction,noun,,,,,,,,,,,,,,,,,,,
agreement,noun-adj,1021,513,unsatisfying,adjective,3: unsatisfied would fit,unacceptable,unacceptable,no,no,acceptable,no,yes,no,no,no,no,,,,unacceptable,yes,no,1
agreement,noun-adj,1020,513,unsatisfied,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
agreement,noun-adj,1019,513,satisfying,adjective,,unacceptable,unacceptable,no,yes,acceptable,no,yes,no,no,no,no,,,,unacceptable,yes,no,1
agreement,noun-adj,1018,513,satisfied,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
agreement,no-pair,1080,584,calculating,adjective,,unacceptable,acceptable,no,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
agreement,no-pair,1082,586,celebrating,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
agreement,no-pair,1084,588,charitable,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
agreement,no-pair,1086,590,cheesy,adjective,1: meaning literal cheese; 2: cheesy as in lots of cheese; 3: extra or abundance of cheese,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,yes,,yes,no,unacceptable,no,no,1
agreement,no-pair,1086,590,cheesy,adjective,Only coder 1 annotated this sense: meaning tacky/inauthentic,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,yes,,yes,no,acceptable,no,yes,2
agreement,no-pair,1086,590,cheesy,adjective,Only coder 2 annotated this sense: cheesy as in silly,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,yes,,yes,no,acceptable,yes,no,3
agreement,no-pair,1086,590,cheesy,adjective,"Only coder 3 annotated this sense: cliche, corny",acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,yes,,yes,no,acceptable,yes,no,4
agreement,no-pair,1106,610,distant,adjective,"1: emotional sense (aloof); 2: emotionally distant; 3: reserved, deattached",acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,yes,,yes,no,acceptable,no,no,1
agreement,no-pair,1106,610,distant,adjective,1: physical sense; 2: physically distant; 3: far in terms of space/time,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,yes,,yes,no,acceptable,no,yes,2
agreement,no-pair,1113,617,far-fetched,adjective,,unacceptable,unacceptable,no,no,acceptable,no,yes,no,yes,no,no,,,,unacceptable,no,no,1
agreement,no-pair,1129,633,hot,adjective,1: meaning high temperature; 2: hot like the temperature; 3: temperature heat,acceptable,acceptable,yes,yes,acceptable,yes,yes,yes,no,no,yes,,yes,yes,acceptable,no,yes,1
agreement,no-pair,1129,633,hot,adjective,"1: meaning attractive (colloquial); 2: hot like attractive; 3: pretty, attractive",acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,yes,,yes,yes,acceptable,yes,no,2
agreement,no-pair,1168,671,lethargic,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,yes,no,no,no,,,,acceptable,no,yes,1
agreement,no-pair,1177,680,low,adjective,1: emotionally; 2: emotionally low; 3: feeling down mentally,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,yes,,yes,no,acceptable,no,yes,1
agreement,no-pair,1177,680,low,adjective,1: in size/space; 2: physically low; 3: physically on a smaller height level,unacceptable,unacceptable,no,no,acceptable,no,yes,no,no,no,yes,,yes,no,acceptable,no,yes,2
agreement,no-pair,1181,684,mad,adjective,1: meaning angry; 2: angry; 3: angry,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,yes,,no,yes,acceptable,yes,yes,1
agreement,no-pair,1181,684,mad,adjective,"1: meaning crazy; 2: crazy; 3: british slang, mentally ill or deranged",acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,yes,,no,yes,acceptable,yes,yes,2
agreement,no-pair,1196,699,new,adjective,"1: figurative; ""I feel renewed"" would be more acceptable",acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,yes,,yes,yes,acceptable,no,yes,1
agreement,no-pair,1196,699,new,adjective,Only coder 1 annotated this sense: physically new,unacceptable,unacceptable,no,no,acceptable,no,yes,no,no,no,yes,,yes,yes,unacceptable,no,no,2
agreement,no-pair,1232,735,void,adjective,"1: must be used in a phrase, ""void of (something)""; 3: noun, black space gap",unacceptable,unacceptable,no,no,acceptable,no,yes,no,no,no,yes,,yes,no,unacceptable,no,yes,1
agreement,no-pair,1232,735,void,adjective,Only coder 3 annotated this sense: not valid,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,yes,,yes,no,acceptable,no,no,2
agreement,verb-adj,1219,672,liberate,verb,,,,,,,,,,,,,,,,,,,
agreement,verb-adj,1169,672,liberated,adjective,2: emotionally liberated,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,yes,,yes,yes,acceptable,no,yes,1
agreement,verb-adj,1169,672,liberated,adjective,Only coder 2 annotated this sense: physically liberated,acceptable,acceptable,yes,yes,unacceptable,no,no,yes,no,no,yes,,yes,yes,acceptable,no,yes,2
agreement,verb-adj,,715,repent,verb,,,,,,,,,,,,,,,,,,,
agreement,verb-adj,1212,715,repentant,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
agreement,verb-adj,1218,721,sickened,adjective,2: emotional,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,yes,,yes,yes,acceptable,no,yes,1
agreement,verb-adj,1218,721,sickened,adjective,Only coder 2 annotated this sense: physical,acceptable,acceptable,yes,no,unacceptable,no,no,yes,no,yes,yes,,yes,yes,acceptable,no,yes,2
agreement,verb-adj,1219,722,sickening,adjective,2: emotional,unacceptable,acceptable,no,yes,acceptable,no,yes,no,no,no,yes,,yes,yes,acceptable,yes,no,1
agreement,verb-adj,1219,722,sickening,adjective,Only coder 2 annotated this sense: physical,unacceptable,acceptable,no,yes,acceptable,no,yes,yes,no,no,yes,,yes,yes,acceptable,yes,no,2
agreement,verb-adj,1226,729,suffering,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,acceptable,no,no,1
agreement,verb-adj,1200,703,overpowered,adjective,2: as in they are being taken by something stronger than them (overpowered),acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,yes,,no,yes,acceptable,no,yes,1
agreement,verb-adj,1200,703,overpowered,adjective,"2: as in they are overpowered (slang usage, 'OP')",acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,yes,,no,yes,acceptable,no,yes,2
